CODMES_PLANIFICACION,LLAMADAS_INGRESADAS_TARGET,CODMES_DATA_VARIABLES,TRX_AGENTE,TRX_BCA_INTERNET,TRX_BCA_MOVIL,TRX_BCA_TELEFONO,TRX_CAJERO_AUTOMATICO,TRX_CAJERO_OTRAS_REDES,TRX_POS,TRX_APP_NEGOCIO,TRX_VENTANILLA,CLI_NORMAL_TOTAL_ODS,CLI_EXCL_TOTAL_ODS,CLI_SUPEREXCL_TOTAL_ODS,CLI_PEQYME_TOTAL_ODS,CLI_NO_BANCO_TOTAL_ODS,MAX_INGRESADAS_D_U1,MAX_INGRESADAS_D_U3,MAX_INGRESADAS_D_U6,MAX_INGRESADAS_U1,MAX_INGRESADAS_U3,MAX_INGRESADAS_U6,MIN_INGRESADAS_D_U1,MIN_INGRESADAS_D_U3,MIN_INGRESADAS_D_U6,MIN_INGRESADAS_U1,MIN_INGRESADAS_U3,MIN_INGRESADAS_U6,PROM_INGRESADAS_D_U1,PROM_INGRESADAS_D_U3,PROM_INGRESADAS_D_U6,PROM_INGRESADAS_U1,PROM_INGRESADAS_U3,PROM_INGRESADAS_U6,DIA_SEMANA_NUM,TIPOLOGIA,CANT_DIAS_DESP_FACT_MEX_22,CANT_DIAS_DESP_FACT_ISA_10,CANT_DIAS_DESP_FACT_ISA_25,DIA_FACT_MEX_22,DIA_FACT_ISA_10,DIA_FACT_ISA_25,lag1,lag6,lag12,lag24,lag54,lag66,lag78,lag109,lag156,lag234,lag288,rolling_mean6,rolling_mean12,rolling_mean24,rolling_mean54,rolling_mean66,rolling_mean78,rolling_mean109,rolling_mean156,rolling_mean234,rolling_mean288
202104.0,37689.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,38929.0,47742.0,47742.0,42615.0,47742.0,47742.0,25306.0,25306.0,25306.0,3224.0,1093.0,47.0,29377.0,32727.0,34875.0,23717.0,25938.0,28088.0,2.0,3.0,22.0,3.0,19.0,0.0,0.0,0.0,44142.0,45939.0,25610.0,40504.0,36082.0,26831.0,25306.0,30780.0,36696.0,32692.0,40409.0,39950.16666666666,41446.0,38385.75,36323.64814814815,35901.606060606064,34405.58974358974,32958.84403669725,32647.3141025641,32915.42307692308,33398.416666666664
202104.0,36854.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,33479.0,43191.0,43191.0,42615.0,47742.0,47742.0,25432.0,25432.0,25432.0,3224.0,1093.0,47.0,28228.0,30998.0,33697.0,23717.0,25938.0,28088.0,3.0,3.0,23.0,4.0,20.0,0.0,0.0,0.0,37689.0,44680.0,47545.0,38952.0,37634.0,27931.0,25432.0,26604.0,33638.0,33024.0,31470.0,38575.16666666666,42452.583333333336,38268.458333333336,36353.40740740741,36066.121212121216,34564.34615384616,33022.22935779816,32653.67948717949,32936.77777777778,33388.97222222222
202104.0,39995.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,28875.0,34908.0,40055.0,42615.0,47742.0,47742.0,20315.0,20315.0,20315.0,3224.0,1093.0,47.0,25726.0,28283.0,30993.0,23717.0,25938.0,28088.0,4.0,4.0,24.0,5.0,21.0,0.0,0.0,0.0,36854.0,40636.0,53594.0,39178.0,39867.0,26611.0,28875.0,27950.0,34220.0,34832.0,42087.0,37270.833333333336,41561.66666666666,38181.04166666666,36338.96296296296,36201.31818181818,34710.782051282054,33116.266055045875,32674.29487179487,32953.1452991453,33407.666666666664
202104.0,37169.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,31513.0,33555.0,38035.0,42615.0,47742.0,47742.0,11843.0,11843.0,3138.0,3224.0,1093.0,47.0,24924.0,27479.0,28535.0,23717.0,25938.0,28088.0,5.0,0.0,25.0,6.0,22.0,0.0,0.0,0.0,39995.0,36103.0,46949.0,33797.0,45075.0,31513.0,26535.0,27195.0,34665.0,34356.0,40058.0,37164.0,40428.41666666666,38215.083333333336,36341.333333333336,36404.106060606064,34853.34615384616,33226.77064220184,32711.3141025641,32975.2094017094,33400.40277777778
202104.0,28011.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,21095.0,28721.0,32154.0,42615.0,47742.0,47742.0,19090.0,19026.0,19026.0,3224.0,1093.0,47.0,20277.0,21826.0,24795.0,23717.0,25938.0,28088.0,6.0,3.0,26.0,7.0,23.0,0.0,0.0,0.0,37169.0,28201.0,35949.0,26251.0,40496.0,23363.0,20058.0,27761.0,28389.0,22442.0,31079.0,37341.66666666666,39613.41666666666,38355.583333333336,36194.92592592593,36489.80303030303,34989.679487179485,33318.2752293578,32727.365384615383,32987.230769230766,33390.37152777778
202104.0,42402.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,42615.0,42615.0,46040.0,42615.0,47742.0,47742.0,28248.0,28248.0,28248.0,3224.0,1093.0,47.0,32966.0,34401.0,37205.0,23717.0,25938.0,28088.0,1.0,3.0,28.0,9.0,25.0,0.0,0.0,0.0,28011.0,44142.0,48004.0,37445.0,47745.0,44590.0,30346.0,21990.0,40415.0,37310.0,44962.0,37310.0,38951.91666666666,38428.91666666666,35963.72222222222,36560.22727272727,35091.64102564102,33320.56880733945,32724.94230769231,33011.029914529914,33379.71875
202104.0,36628.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,38929.0,47742.0,47742.0,42615.0,47742.0,47742.0,25306.0,25306.0,25306.0,3224.0,1093.0,47.0,29377.0,32727.0,34875.0,23717.0,25938.0,28088.0,2.0,3.0,29.0,11.0,26.0,0.0,0.0,0.0,42402.0,37689.0,45939.0,36463.0,48273.0,46392.0,26441.0,35638.0,37459.0,31588.0,41246.0,37020.0,38485.083333333336,38635.458333333336,35864.77777777778,36527.07575757576,35246.205128205125,33507.83486238532,32737.67948717949,33032.7905982906,33370.82986111111
202104.0,33366.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,24165692.0,13167227.0,7839206.0,9349330.0,391579.0,46205.0,943029.0,11162939.0,33479.0,43191.0,43191.0,42615.0,47742.0,47742.0,25432.0,25432.0,25432.0,3224.0,1093.0,47.0,28228.0,30998.0,33697.0,23717.0,25938.0,28088.0,3.0,3.0,30.0,12.0,27.0,0.0,0.0,0.0,36628.0,36854.0,44680.0,30829.0,40611.0,43817.0,26072.0,47742.0,35853.0,31382.0,39219.0,36843.16666666666,37709.16666666666,38642.333333333336,35649.12962962963,36379.13636363636,35376.807692307695,33516.91743119266,32732.352564102563,33054.32905982906,33354.79513888889
202104.0,20295.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,28875.0,34908.0,40055.0,42615.0,47742.0,47742.0,20315.0,20315.0,20315.0,3224.0,1093.0,47.0,25726.0,28283.0,30993.0,23717.0,25938.0,28088.0,4.0,3.0,0.0,13.0,28.0,1.0,0.0,0.0,33366.0,39995.0,40636.0,32038.0,33179.0,40157.0,24862.0,43191.0,33900.0,28676.0,35702.0,36261.833333333336,36766.333333333336,38748.04166666666,35514.96296296296,36220.78787878788,35470.320512820515,33385.02752293578,32716.410256410258,33062.807692307695,33334.47222222222
202104.0,31340.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,31513.0,33555.0,38035.0,42615.0,47742.0,47742.0,11843.0,11843.0,3138.0,3224.0,1093.0,47.0,24924.0,27479.0,28535.0,23717.0,25938.0,28088.0,5.0,3.0,1.0,14.0,29.0,0.0,0.0,1.0,20295.0,37169.0,36103.0,33206.0,30081.0,34234.0,28684.0,34908.0,31446.0,29561.0,31742.0,32978.5,35071.25,38258.75,35276.37037037037,35919.84848484849,35411.769230769234,33174.97247706422,32629.19871794872,33026.99145299145,33280.975694444445
202104.0,27229.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,21095.0,28721.0,32154.0,42615.0,47742.0,47742.0,19090.0,19026.0,19026.0,3224.0,1093.0,47.0,20277.0,21826.0,24795.0,23717.0,25938.0,28088.0,6.0,3.0,2.0,15.0,30.0,0.0,0.0,0.0,31340.0,28011.0,28201.0,29587.0,22433.0,25443.0,20864.0,29133.0,24035.0,21140.0,22283.0,32007.0,34674.333333333336,38181.0,35299.68518518518,35876.0,35445.820512820515,33142.23853211009,32628.51923076923,33034.594017094016,33279.57986111111
202104.0,42719.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,42615.0,42615.0,46040.0,42615.0,47742.0,47742.0,28248.0,28248.0,28248.0,3224.0,1093.0,47.0,32966.0,34401.0,37205.0,23717.0,25938.0,28088.0,1.0,3.0,4.0,17.0,1.0,0.0,0.0,0.0,27229.0,42402.0,44142.0,45656.0,33667.0,37147.0,30655.0,22120.0,36614.0,35089.0,38751.0,31876.666666666668,34593.333333333336,38082.75,35388.5,35903.06060606061,35527.42307692308,33124.77064220184,32648.99358974359,33060.61538461538,33296.75347222222
202104.0,38316.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,38929.0,47742.0,47742.0,42615.0,47742.0,47742.0,25306.0,25306.0,25306.0,3224.0,1093.0,47.0,29377.0,32727.0,34875.0,23717.0,25938.0,28088.0,2.0,3.0,5.0,18.0,2.0,0.0,0.0,0.0,42719.0,36628.0,37689.0,25610.0,30227.0,36082.0,26831.0,35094.0,34621.0,32121.0,37586.0,31929.5,34474.75,37960.375,35556.12962962963,35987.48484848485,35682.08974358974,33313.752293577985,32688.128205128207,33093.22222222222,33310.53125
202104.0,11271.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,33479.0,43191.0,43191.0,42615.0,47742.0,47742.0,25432.0,25432.0,25432.0,3224.0,1093.0,47.0,28228.0,30998.0,33697.0,23717.0,25938.0,28088.0,3.0,2.0,6.0,19.0,3.0,0.0,0.0,0.0,38316.0,33366.0,36854.0,47545.0,31017.0,37634.0,27931.0,28995.0,34914.0,31323.0,42530.0,32210.83333333333,34527.0,38489.79166666666,35705.92592592593,36021.333333333336,35829.333333333336,33343.31192660551,32711.8141025641,33119.69658119658,33313.06597222222
202104.0,12438.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,28875.0,34908.0,40055.0,42615.0,47742.0,47742.0,20315.0,20315.0,20315.0,3224.0,1093.0,47.0,25726.0,28283.0,30993.0,23717.0,25938.0,28088.0,4.0,2.0,7.0,20.0,4.0,0.0,0.0,0.0,11271.0,20295.0,39995.0,53594.0,31729.0,39867.0,26611.0,27695.0,34195.0,30998.0,37454.0,28528.33333333333,32395.08333333333,36978.375,35340.25925925926,35621.893939393936,35615.743589743586,33180.706422018346,32560.25641025641,33034.00427350427,33204.52777777778
202104.0,45398.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,31513.0,33555.0,38035.0,42615.0,47742.0,47742.0,11843.0,11843.0,3138.0,3224.0,1093.0,47.0,24924.0,27479.0,28535.0,23717.0,25938.0,28088.0,5.0,1.0,8.0,21.0,5.0,0.0,0.0,0.0,12438.0,31340.0,37169.0,46949.0,33764.0,45075.0,31513.0,26529.0,33863.0,33057.0,39968.0,27218.83333333333,30098.666666666668,35263.541666666664,34983.01851851852,35206.30303030303,35434.03846153846,33040.733944954125,32420.78846153846,32954.68803418803,33117.666666666664
202104.0,48195.0,202102.0,35997313.0,23947585.0,226413957.0,4083574.0,16772313.0,222938.0,37297281.0,13167227.0,5199012.0,11280358.0,391579.0,46205.0,943029.0,11162939.0,21095.0,28721.0,32154.0,42615.0,47742.0,47742.0,19090.0,19026.0,19026.0,3224.0,1093.0,47.0,20277.0,21826.0,24795.0,23717.0,25938.0,28088.0,6.0,0.0,9.0,22.0,6.0,0.0,0.0,0.0,45398.0,27229.0,28011.0,35949.0,17359.0,40496.0,23363.0,26483.0,28965.0,28186.0,22600.0,29561.83333333333,30784.416666666668,35198.916666666664,35198.46296296296,35211.19696969697,35612.05128205128,33213.84403669725,32494.73076923077,33007.42735042735,33136.520833333336
202105.0,70026.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,47745.0,47745.0,47745.0,48273.0,48273.0,48273.0,33667.0,28248.0,28248.0,4741.0,1093.0,1093.0,41626.0,36820.0,37473.0,31636.0,27713.0,28473.0,1.0,4.0,12.0,24.0,8.0,0.0,0.0,0.0,48195.0,42719.0,42402.0,48004.0,44983.0,47745.0,44590.0,22222.0,40139.0,46040.0,45801.0,33056.166666666664,32466.416666666668,35709.166666666664,35769.5,35327.84848484849,35930.41025641026,33413.036697247706,32618.0,33092.9358974359,33225.39236111111
202105.0,69512.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,48273.0,48273.0,48273.0,48273.0,48273.0,48273.0,30227.0,25306.0,25306.0,4741.0,1093.0,1093.0,40244.0,34923.0,35443.0,31636.0,27713.0,28473.0,2.0,0.0,13.0,25.0,9.0,0.0,0.0,0.0,70026.0,38316.0,36628.0,45939.0,47708.0,48273.0,46392.0,32653.0,38574.0,40218.0,49175.0,37607.333333333336,34768.416666666664,36626.75,36233.25925925926,35665.43939393939,36256.51282051282,33851.605504587154,32809.583333333336,33195.44017094017,33309.506944444445
202105.0,48638.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,43817.0,43817.0,43817.0,48273.0,48273.0,48273.0,31017.0,25432.0,25432.0,4741.0,1093.0,1093.0,38270.0,33361.0,34212.0,31636.0,27713.0,28473.0,3.0,3.0,14.0,26.0,11.0,0.0,0.0,0.0,69512.0,11271.0,33366.0,44680.0,45563.0,40611.0,43817.0,32283.0,35971.0,37488.0,46774.0,42806.66666666666,37508.75,37608.958333333336,36637.03703703704,35987.242424242424,36552.92307692308,34189.76146788991,33007.903846153844,33320.6282051282,33380.12152777778
202105.0,36412.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,40157.0,40157.0,40157.0,48273.0,48273.0,48273.0,31729.0,20315.0,20315.0,4741.0,1093.0,1093.0,36233.0,30460.0,31496.0,31636.0,27713.0,28473.0,4.0,3.0,15.0,27.0,12.0,0.0,0.0,0.0,48638.0,12438.0,20295.0,40636.0,38523.0,33179.0,40157.0,32288.0,34277.0,34354.0,44385.0,49034.5,38781.41666666666,37773.875,36693.98148148148,36108.86363636364,36614.730769230766,34339.807339449544,33089.10256410256,33368.27777777778,33386.59375
202105.0,43658.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,45075.0,45075.0,45075.0,48273.0,48273.0,48273.0,30081.0,11843.0,3138.0,4741.0,1093.0,1093.0,35789.0,29409.0,28961.0,31636.0,27713.0,28473.0,5.0,3.0,16.0,28.0,13.0,0.0,0.0,0.0,36412.0,45398.0,31340.0,36103.0,35547.0,30081.0,34234.0,20315.0,33555.0,30522.0,44944.0,53030.16666666666,40124.5,37597.875,36654.88888888889,36157.84848484849,36566.717948717946,34377.64220183486,33102.78846153846,33377.07264957265,33358.90972222222
202105.0,28960.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,40496.0,40496.0,40496.0,48273.0,48273.0,48273.0,17359.0,17359.0,17359.0,4741.0,1093.0,1093.0,25819.0,22996.0,24761.0,31636.0,27713.0,28473.0,6.0,3.0,17.0,29.0,14.0,0.0,0.0,0.0,43658.0,48195.0,27229.0,28201.0,26628.0,22433.0,25443.0,11843.0,23789.0,22667.0,26928.0,52740.16666666666,41151.0,37912.66666666666,36805.09259259259,36363.56060606061,36687.53846153846,34591.79816513762,33167.55128205128,33433.2094017094,33354.444444444445
202105.0,46511.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,47745.0,47745.0,47745.0,48273.0,48273.0,48273.0,33667.0,28248.0,28248.0,4741.0,1093.0,1093.0,41626.0,36820.0,37473.0,31636.0,27713.0,28473.0,1.0,3.0,19.0,32.0,16.0,0.0,0.0,0.0,28960.0,70026.0,42719.0,44142.0,34183.0,33667.0,37147.0,19090.0,35169.0,33958.0,45069.0,49534.333333333336,41295.25,37944.29166666666,36848.27777777778,36462.454545454544,36732.6282051282,34748.83486238532,33200.69871794872,33460.10256410256,33361.5
202105.0,41300.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,48273.0,48273.0,48273.0,48273.0,48273.0,48273.0,30227.0,25306.0,25306.0,4741.0,1093.0,1093.0,40244.0,34923.0,35443.0,31636.0,27713.0,28473.0,2.0,3.0,20.0,0.0,17.0,0.0,1.0,0.0,46511.0,69512.0,38316.0,37689.0,30843.0,30227.0,36082.0,42615.0,30977.0,31505.0,37724.0,45615.16666666666,41611.25,38043.0,37076.57407407407,36657.06060606061,36852.679487179485,35000.40366972477,33273.403846153844,33513.74786324786,33366.506944444445
202105.0,42636.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,43817.0,43817.0,43817.0,48273.0,48273.0,48273.0,31017.0,25432.0,25432.0,4741.0,1093.0,1093.0,38270.0,33361.0,34212.0,31636.0,27713.0,28473.0,3.0,3.0,21.0,1.0,18.0,0.0,0.0,0.0,41300.0,48638.0,11271.0,36854.0,28517.0,31017.0,37634.0,38929.0,28062.0,31096.0,34482.0,40913.16666666666,41859.91666666666,38193.458333333336,37270.22222222222,36824.833333333336,36919.57692307692,34988.33944954129,33339.57692307692,33555.60683760684,33378.92361111111
202105.0,41907.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,40157.0,40157.0,40157.0,48273.0,48273.0,48273.0,31729.0,20315.0,20315.0,4741.0,1093.0,1093.0,36233.0,30460.0,31496.0,31636.0,27713.0,28473.0,4.0,3.0,22.0,2.0,19.0,0.0,0.0,0.0,42636.0,36412.0,12438.0,39995.0,25767.0,31729.0,39867.0,33479.0,27481.0,31579.0,31495.0,39912.833333333336,44473.66666666666,38434.375,37531.68518518518,37000.878787878784,36983.705128205125,35022.34862385321,33433.0,33604.92307692308,33407.23611111111
202105.0,41616.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,45075.0,45075.0,45075.0,48273.0,48273.0,48273.0,30081.0,11843.0,3138.0,4741.0,1093.0,1093.0,35789.0,29409.0,28961.0,31636.0,23895.0,28473.0,5.0,3.0,23.0,3.0,20.0,0.0,0.0,0.0,41907.0,43658.0,45398.0,37169.0,24523.0,33764.0,45075.0,27966.0,27992.0,34945.0,30797.0,40828.66666666666,46929.41666666666,38514.04166666666,37830.57407407407,37155.09090909091,37009.85897435898,35099.66972477064,33525.47435897436,33649.05982905983,33443.38888888889
202105.0,32015.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11133621.0,40496.0,40496.0,40496.0,48273.0,48273.0,48273.0,17359.0,17359.0,17359.0,4741.0,1093.0,1093.0,25819.0,22996.0,24761.0,31636.0,27713.0,28473.0,6.0,3.0,24.0,4.0,21.0,0.0,0.0,0.0,41616.0,28960.0,48195.0,28011.0,20379.0,17359.0,40496.0,26044.0,20521.0,30371.0,21207.0,40488.333333333336,46614.25,38699.333333333336,38147.11111111111,37274.06060606061,36965.51282051282,35224.89908256881,33612.807692307695,33677.568376068375,33480.95486111111
202105.0,57793.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,47745.0,47745.0,47745.0,48273.0,48273.0,48273.0,33667.0,28248.0,28248.0,4741.0,1093.0,1093.0,41626.0,36820.0,37473.0,31636.0,27713.0,28473.0,1.0,4.0,26.0,6.0,23.0,0.0,0.0,0.0,32015.0,46511.0,70026.0,42402.0,37816.0,44983.0,47745.0,21095.0,35430.0,42925.0,41221.0,40997.5,45265.91666666666,38866.16666666666,38362.59259259259,37496.121212121216,36856.78205128205,35279.678899082566,33686.48717948718,33684.594017094016,33518.48263888889
202105.0,50797.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,48273.0,48273.0,48273.0,48273.0,48273.0,48273.0,30227.0,25306.0,25306.0,4741.0,1093.0,1093.0,40244.0,34923.0,35443.0,31636.0,27713.0,28473.0,2.0,0.0,27.0,7.0,24.0,0.0,0.0,0.0,57793.0,41300.0,69512.0,36628.0,40504.0,47708.0,48273.0,28248.0,36488.0,40524.0,37083.0,42877.833333333336,44246.5,39507.458333333336,38732.53703703704,37690.21212121212,36985.60256410256,35616.35779816514,33829.83974358974,33748.13247863248,33576.024305555555
202105.0,44494.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,45941.0,946860.0,11133621.0,43817.0,43817.0,43817.0,48273.0,48273.0,48273.0,31017.0,25432.0,25432.0,4741.0,1093.0,1093.0,38270.0,33361.0,34212.0,31636.0,27713.0,28473.0,3.0,3.0,28.0,8.0,25.0,0.0,0.0,0.0,50797.0,42636.0,48638.0,33366.0,38952.0,45563.0,40611.0,25306.0,32290.0,37209.0,41799.0,44460.66666666666,42686.91666666666,40097.833333333336,38923.14814814815,37737.01515151515,37017.96153846154,35823.22935779816,33921.5641025641,33792.03418803419,33623.64236111111
202105.0,40033.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,40157.0,40157.0,40157.0,48273.0,48273.0,48273.0,31729.0,20315.0,20315.0,4741.0,1093.0,1093.0,36233.0,30460.0,31496.0,31636.0,27713.0,28473.0,4.0,3.0,29.0,9.0,26.0,0.0,0.0,0.0,44494.0,41907.0,36412.0,20295.0,39178.0,38523.0,33179.0,25432.0,27380.0,34076.0,38585.0,44770.333333333336,42341.583333333336,40561.5,39025.77777777778,37720.81818181818,37067.74358974359,35999.266055045875,33999.794871794875,33823.166666666664,33633.0
202105.0,35926.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,45075.0,45075.0,45075.0,48273.0,48273.0,48273.0,30081.0,11843.0,3138.0,4741.0,1093.0,1093.0,35789.0,29409.0,28961.0,31636.0,27713.0,28473.0,5.0,3.0,30.0,11.0,27.0,1.0,0.0,0.0,40033.0,41616.0,43658.0,31340.0,33797.0,35547.0,30081.0,28875.0,25495.0,33275.0,33308.0,44458.0,42643.333333333336,41383.91666666666,39041.61111111111,37743.69696969697,37155.61538461538,36133.22018348624,34080.903846153844,33848.62393162393,33638.02777777778
202105.0,26164.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,9349330.0,386176.0,46232.0,946860.0,11168596.0,40496.0,40496.0,40496.0,48273.0,48273.0,48273.0,17359.0,17359.0,17359.0,4741.0,1093.0,1093.0,25819.0,22996.0,24761.0,31636.0,27713.0,28473.0,6.0,3.0,32.0,12.0,28.0,0.0,0.0,0.0,35926.0,32015.0,28960.0,27229.0,26251.0,26628.0,22433.0,26535.0,19026.0,24892.0,20730.0,43509.66666666666,41999.0,41575.0,39081.03703703704,37749.43939393939,37230.55128205128,36197.908256880735,34147.769230769234,33859.95299145299,33647.118055555555
202105.0,44019.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,47745.0,47745.0,47745.0,48273.0,48273.0,48273.0,33667.0,28248.0,28248.0,4741.0,1093.0,1093.0,41626.0,36820.0,37473.0,31636.0,27713.0,28473.0,1.0,3.0,1.0,14.0,30.0,0.0,0.0,0.0,26164.0,57793.0,46511.0,42719.0,37445.0,34183.0,33667.0,20058.0,29125.0,37333.0,34804.0,42534.5,41766.0,41530.625,39079.42592592593,37742.40909090909,37278.38461538462,36194.50458715596,34193.52564102564,33865.38888888889,33665.98611111111
202105.0,38380.0,202103.0,38769826.0,28276894.0,239503185.0,4469183.0,19578786.0,283172.0,44117885.0,15856265.0,5497118.0,11365919.0,391451.0,46232.0,946860.0,11168596.0,48273.0,48273.0,48273.0,48273.0,48273.0,48273.0,30227.0,25306.0,25306.0,4741.0,1093.0,1093.0,40244.0,34923.0,35443.0,31636.0,27713.0,28473.0,2.0,3.0,2.0,15.0,32.0,0.0,0.0,0.0,44019.0,50797.0,41300.0,38316.0,36463.0,30843.0,30227.0,30346.0,26382.0,33953.0,30383.0,40238.833333333336,41558.333333333336,41584.79166666666,39201.16666666666,37891.43939393939,37411.10256410256,36414.33027522936,34289.0,33893.96153846154,33697.98263888889
